"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Contractes","Nombre"
2017,"1",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",278
2017,"1",6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",134
2017,"1",6,"Gràcia",29,"el Coll","Contractes de lloguer",45
2017,"1",6,"Gràcia",30,"la Salut","Contractes de lloguer",86
2017,"1",6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",589
2017,"1",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",239
2017,"1",7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",174
2017,"1",7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",56
2017,"1",7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",231
2017,"1",7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",29
2017,"1",7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",184
2017,"1",7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",77
2017,"1",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",40
2017,"1",7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",28
2017,"1",7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",19
2017,"1",7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",NA
2017,"1",7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",138
2017,"1",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",152
2017,"1",8,"Nou Barris",45,"Porta","Contractes de lloguer",110
2017,"1",8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",81
2017,"1",8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",1
2017,"1",8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",69
2017,"1",8,"Nou Barris",49,"Canyelles","Contractes de lloguer",13
2017,"1",8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",62
2017,"1",8,"Nou Barris",51,"Verdun","Contractes de lloguer",46
2017,"1",8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",102
2017,"1",8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",22
2017,"1",8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",9
2017,"1",8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",30
2017,"1",8,"Nou Barris",56,"Vallbona","Contractes de lloguer",4
2017,"1",9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",39
2017,"1",9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",4
2017,"1",9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",42
2017,"1",9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",267
2017,"1",9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",152
2017,"1",9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",79
2017,"1",9,"Sant Andreu",63,"Navas","Contractes de lloguer",110
2017,"1",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",273
2017,"1",10,"Sant Martí",65,"el Clot","Contractes de lloguer",141
2017,"1",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",100
2017,"1",10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",43
2017,"1",10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",222
2017,"1",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",90
2017,"1",10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",63
2017,"1",10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",103
2017,"1",10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",102
2017,"1",10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",77
2017,"1",99,"No consta",99,"No consta","Contractes de lloguer",440
2017,"2",1,"Ciutat Vella",1,"el Raval","Contractes de lloguer",488
2017,"2",1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer",199
2017,"2",1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer",234
2017,"2",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer",321
2017,"2",2,"Eixample",5,"el Fort Pienc","Contractes de lloguer",271
2017,"2",2,"Eixample",6,"la Sagrada Família","Contractes de lloguer",430
2017,"2",2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer",446
2017,"2",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer",473
2017,"2",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer",474
2017,"2",2,"Eixample",10,"Sant Antoni","Contractes de lloguer",326
2017,"2",3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer",295
2017,"2",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer",NA
2017,"2",3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer",104
2017,"2",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer",56
2017,"2",3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer",131
2017,"2",3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer",91
2017,"2",3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer",168
2017,"2",3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer",318
2017,"2",4,"Les Corts",19,"les Corts","Contractes de lloguer",307
2017,"2",4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer",143
2017,"2",4,"Les Corts",21,"Pedralbes","Contractes de lloguer",55
2017,"2",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer",18
2017,"2",5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer",161
2017,"2",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer",81
2017,"2",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer",198
2017,"2",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer",368
2017,"2",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",270
2017,"2",6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",124
2017,"2",6,"Gràcia",29,"el Coll","Contractes de lloguer",45
2017,"2",6,"Gràcia",30,"la Salut","Contractes de lloguer",84
2017,"2",6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",614
2017,"2",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",259
2017,"2",7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",169
2017,"2",7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",64
2017,"2",7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",285
2017,"2",7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",32
2017,"2",7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",180
2017,"2",7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",79
2017,"2",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",44
2017,"2",7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",38
2017,"2",7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",10
2017,"2",7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",3
2017,"2",7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",128
2017,"2",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",130
2017,"2",8,"Nou Barris",45,"Porta","Contractes de lloguer",162
2017,"2",8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",81
2017,"2",8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",6
2017,"2",8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",67
2017,"2",8,"Nou Barris",49,"Canyelles","Contractes de lloguer",10
2017,"2",8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",84
2017,"2",8,"Nou Barris",51,"Verdun","Contractes de lloguer",72
2017,"2",8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",118
2017,"2",8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",30
2017,"2",8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",3
2017,"2",8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",30
2017,"2",8,"Nou Barris",56,"Vallbona","Contractes de lloguer",6
2017,"2",9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",50
2017,"2",9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",3
2017,"2",9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",54
2017,"2",9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",285
2017,"2",9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",168
2017,"2",9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",72
2017,"2",9,"Sant Andreu",63,"Navas","Contractes de lloguer",128
2017,"2",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",320
2017,"2",10,"Sant Martí",65,"el Clot","Contractes de lloguer",162
2017,"2",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",86
2017,"2",10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",48
2017,"2",10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",243
2017,"2",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",132
2017,"2",10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",85
2017,"2",10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",101
2017,"2",10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",125
2017,"2",10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",107
2017,"2",99,"No consta",99,"No consta","Contractes de lloguer",532
2017,"3",1,"Ciutat Vella",1,"el Raval","Contractes de lloguer",481
2017,"3",1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer",191
2017,"3",1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer",200
2017,"3",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer",298
2017,"3",2,"Eixample",5,"el Fort Pienc","Contractes de lloguer",246
2017,"3",2,"Eixample",6,"la Sagrada Família","Contractes de lloguer",466
2017,"3",2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer",448
2017,"3",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer",522
2017,"3",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer",514
2017,"3",2,"Eixample",10,"Sant Antoni","Contractes de lloguer",362
2017,"3",3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer",314
2017,"3",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer",1
2017,"3",3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer",89
2017,"3",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer",86
2017,"3",3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer",143
2017,"3",3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer",113
2017,"3",3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer",159
2017,"3",3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer",378
2017,"3",4,"Les Corts",19,"les Corts","Contractes de lloguer",352
2017,"3",4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer",171
2017,"3",4,"Les Corts",21,"Pedralbes","Contractes de lloguer",59
2017,"3",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer",12
2017,"3",5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer",176
2017,"3",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer",92
2017,"3",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer",207
2017,"3",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer",367
2017,"3",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",287
2017,"3",6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",129
2017,"3",6,"Gràcia",29,"el Coll","Contractes de lloguer",47
2017,"3",6,"Gràcia",30,"la Salut","Contractes de lloguer",89
2017,"3",6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",627
2017,"3",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",271
2017,"3",7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",204
2017,"3",7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",68
2017,"3",7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",238
2017,"3",7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",28
2017,"3",7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",158
2017,"3",7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",64
2017,"3",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",49
2017,"3",7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",35
2017,"3",7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",23
2017,"3",7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",2
2017,"3",7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",165
2017,"3",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",131
2017,"3",8,"Nou Barris",45,"Porta","Contractes de lloguer",136
2017,"3",8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",91
2017,"3",8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",5
2017,"3",8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",63
2017,"3",8,"Nou Barris",49,"Canyelles","Contractes de lloguer",11
2017,"3",8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",68
2017,"3",8,"Nou Barris",51,"Verdun","Contractes de lloguer",57
2017,"3",8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",122
2017,"3",8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",32
2017,"3",8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",6
2017,"3",8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",33
2017,"3",8,"Nou Barris",56,"Vallbona","Contractes de lloguer",1
2017,"3",9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",37
2017,"3",9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",2
2017,"3",9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",35
2017,"3",9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",264
2017,"3",9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",169
2017,"3",9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",72
2017,"3",9,"Sant Andreu",63,"Navas","Contractes de lloguer",135
2017,"3",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",303
2017,"3",10,"Sant Martí",65,"el Clot","Contractes de lloguer",167
2017,"3",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",89
2017,"3",10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",57
2017,"3",10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",222
2017,"3",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",90
2017,"3",10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",94
2017,"3",10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",104
2017,"3",10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",109
2017,"3",10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",96
2017,"3",99,"No consta",99,"No consta","Contractes de lloguer",1166
2017,"4",1,"Ciutat Vella",1,"el Raval","Contractes de lloguer",550
2017,"4",1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer",215
2017,"4",1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer",209
2017,"4",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer",374
2017,"4",2,"Eixample",5,"el Fort Pienc","Contractes de lloguer",297
2017,"4",2,"Eixample",6,"la Sagrada Família","Contractes de lloguer",482
2017,"4",2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer",542
2017,"4",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer",528
2017,"4",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer",626
2017,"4",2,"Eixample",10,"Sant Antoni","Contractes de lloguer",408
2017,"4",3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer",336
2017,"4",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer",2
2017,"4",3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer",118
2017,"4",3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer",73
2017,"4",3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer",162
2017,"4",3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer",116
2017,"4",3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer",171
2017,"4",3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer",401
2017,"4",4,"Les Corts",19,"les Corts","Contractes de lloguer",360
2017,"4",4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer",178
2017,"4",4,"Les Corts",21,"Pedralbes","Contractes de lloguer",42
2017,"4",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer",19
2017,"4",5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer",194
2017,"4",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer",95
2017,"4",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer",223
2017,"4",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer",395
2017,"4",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",363
2017,"4",6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",165
2017,"4",6,"Gràcia",29,"el Coll","Contractes de lloguer",56
2017,"4",6,"Gràcia",30,"la Salut","Contractes de lloguer",147
2017,"4",6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",740
2017,"4",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",360
2017,"4",7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",199
2017,"4",7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",81
2017,"4",7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",307
2017,"4",7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",39
2017,"4",7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",193
2017,"4",7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",81
2017,"4",7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",37
2017,"4",7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",40
2017,"4",7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",24
2017,"4",7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",3
2017,"4",7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",151
2017,"4",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",172
2017,"4",8,"Nou Barris",45,"Porta","Contractes de lloguer",149
2017,"4",8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",96
2017,"4",8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",2
2017,"4",8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",88
2017,"4",8,"Nou Barris",49,"Canyelles","Contractes de lloguer",13
2017,"4",8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",71
2017,"4",8,"Nou Barris",51,"Verdun","Contractes de lloguer",66
2017,"4",8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",145
2017,"4",8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",37
2017,"4",8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",12
2017,"4",8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",34
2017,"4",8,"Nou Barris",56,"Vallbona","Contractes de lloguer",5
2017,"4",9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",48
2017,"4",9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",2
2017,"4",9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",36
2017,"4",9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",310
2017,"4",9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",180
2017,"4",9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",86
2017,"4",9,"Sant Andreu",63,"Navas","Contractes de lloguer",153
2017,"4",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",343
2017,"4",10,"Sant Martí",65,"el Clot","Contractes de lloguer",202
2017,"4",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",93
2017,"4",10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",71
2017,"4",10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",286
2017,"4",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",82
2017,"4",10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",112
2017,"4",10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",119
2017,"4",10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",118
2017,"4",10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",93
2017,"4",99,"No consta",99,"No consta","Contractes de lloguer",489
