"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Contractes","Nombre"
2021,2,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",29
2021,2,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",4
2021,2,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",28
2021,2,8,"Nou Barris",56,"Vallbona","Contractes de lloguer",1
2021,2,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",48
2021,2,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",6
2021,2,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",37
2021,2,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",340
2021,2,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",171
2021,2,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",108
2021,2,9,"Sant Andreu",63,"Navas","Contractes de lloguer",151
2021,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",362
2021,2,10,"Sant Martí",65,"el Clot","Contractes de lloguer",184
2021,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",111
2021,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",78
2021,2,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",280
2021,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",131
2021,2,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",104
2021,2,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",115
2021,2,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",126
2021,2,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",89
2021,2,99,"No consta",99,"No consta","Contractes de lloguer",362
2021,3,1,"Ciutat Vella",1,"el Raval","Contractes de lloguer",479
2021,3,1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer",295
2021,3,1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer",94
2021,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer",333
2021,3,2,"Eixample",5,"el Fort Pienc","Contractes de lloguer",388
2021,3,2,"Eixample",6,"la Sagrada Família","Contractes de lloguer",576
2021,3,2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer",593
2021,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer",646
2021,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer",743
2021,3,2,"Eixample",10,"Sant Antoni","Contractes de lloguer",480
2021,3,3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer",376
2021,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer",1
2021,3,3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer",113
2021,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer",91
2021,3,3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer",142
2021,3,3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer",117
2021,3,3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer",230
2021,3,3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer",421
2021,3,4,"Les Corts",19,"les Corts","Contractes de lloguer",456
2021,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer",203
2021,3,4,"Les Corts",21,"Pedralbes","Contractes de lloguer",66
2021,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer",11
2021,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer",263
2021,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer",108
2021,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer",256
2021,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer",579
2021,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",365
2021,3,6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",161
2021,3,6,"Gràcia",29,"el Coll","Contractes de lloguer",62
2021,3,6,"Gràcia",30,"la Salut","Contractes de lloguer",104
2021,3,6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",743
2021,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",350
2021,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",216
2021,3,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",75
2021,3,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",311
2021,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",37
2021,3,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",180
2021,3,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",71
2021,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",35
2021,3,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",38
2021,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",30
2021,3,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",0
2021,3,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",157
2021,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",148
2021,3,8,"Nou Barris",45,"Porta","Contractes de lloguer",139
2021,3,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",90
2021,3,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",1
2021,3,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",59
2021,3,8,"Nou Barris",49,"Canyelles","Contractes de lloguer",12
2021,3,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",81
2021,3,8,"Nou Barris",51,"Verdun","Contractes de lloguer",52
2021,3,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",127
2021,3,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",32
2021,3,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",3
2021,3,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",29
2021,3,8,"Nou Barris",56,"Vallbona","Contractes de lloguer",0
2021,3,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",38
2021,3,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",2
2021,3,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",40
2021,3,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",306
2021,3,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",229
2021,3,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",91
2021,3,9,"Sant Andreu",63,"Navas","Contractes de lloguer",149
2021,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",345
2021,3,10,"Sant Martí",65,"el Clot","Contractes de lloguer",152
2021,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",117
2021,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",65
2021,3,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",300
2021,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",81
2021,3,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",101
2021,3,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",123
2021,3,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",112
2021,3,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",110
2021,3,99,"No consta",99,"No consta","Contractes de lloguer",269
2021,4,1,"Ciutat Vella",1,"el Raval","Contractes de lloguer",462
2021,4,1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer",240
2021,4,1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer",63
2021,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer",340
2021,4,2,"Eixample",5,"el Fort Pienc","Contractes de lloguer",289
2021,4,2,"Eixample",6,"la Sagrada Família","Contractes de lloguer",493
2021,4,2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer",497
2021,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer",560
2021,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer",602
2021,4,2,"Eixample",10,"Sant Antoni","Contractes de lloguer",376
2021,4,3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer",332
2021,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer",1
2021,4,3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer",127
2021,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer",87
2021,4,3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer",146
2021,4,3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer",124
2021,4,3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer",211
2021,4,3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer",387
2021,4,4,"Les Corts",19,"les Corts","Contractes de lloguer",390
2021,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer",178
2021,4,4,"Les Corts",21,"Pedralbes","Contractes de lloguer",56
2021,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer",21
2021,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer",188
2021,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer",90
2021,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer",233
2021,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer",486
2021,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",392
2021,4,6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",157
2021,4,6,"Gràcia",29,"el Coll","Contractes de lloguer",63
2021,4,6,"Gràcia",30,"la Salut","Contractes de lloguer",111
2021,4,6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",703
2021,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",348
2021,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",199
2021,4,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",71
2021,4,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",258
2021,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",37
2021,4,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",157
2021,4,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",80
2021,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",32
2021,4,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",41
2021,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",30
2021,4,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",2
2021,4,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",153
2021,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",156
2021,4,8,"Nou Barris",45,"Porta","Contractes de lloguer",136
2021,4,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",89
2021,4,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",1
2021,4,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",66
2021,4,8,"Nou Barris",49,"Canyelles","Contractes de lloguer",10
2021,4,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",59
2021,4,8,"Nou Barris",51,"Verdun","Contractes de lloguer",53
2021,4,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",130
2021,4,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",28
2021,4,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",3
2021,4,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",33
2021,4,8,"Nou Barris",56,"Vallbona","Contractes de lloguer",5
2021,4,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",36
2021,4,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",6
2021,4,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",41
2021,4,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",285
2021,4,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",205
2021,4,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",98
2021,4,9,"Sant Andreu",63,"Navas","Contractes de lloguer",125
2021,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",329
2021,4,10,"Sant Martí",65,"el Clot","Contractes de lloguer",171
2021,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",89
2021,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",57
2021,4,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",278
2021,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",79
2021,4,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",105
2021,4,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",99
2021,4,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",142
2021,4,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",79
2021,4,99,"No consta",99,"No consta","Contractes de lloguer",1445
