"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Contractes","Nombre"
2020,1,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",279
2020,1,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",134
2020,1,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",67
2020,1,9,"Sant Andreu",63,"Navas","Contractes de lloguer",118
2020,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",284
2020,1,10,"Sant Martí",65,"el Clot","Contractes de lloguer",156
2020,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",85
2020,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",53
2020,1,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",239
2020,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",89
2020,1,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",83
2020,1,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",86
2020,1,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",114
2020,1,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",79
2020,1,99,"No consta",99,"No consta","Contractes de lloguer",375
2020,2,1,"Ciutat Vella",1,"el Raval","Contractes de lloguer",210
2020,2,1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer",88
2020,2,1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer",43
2020,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer",123
2020,2,2,"Eixample",5,"el Fort Pienc","Contractes de lloguer",136
2020,2,2,"Eixample",6,"la Sagrada Família","Contractes de lloguer",230
2020,2,2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer",217
2020,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer",231
2020,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer",234
2020,2,2,"Eixample",10,"Sant Antoni","Contractes de lloguer",168
2020,2,3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer",152
2020,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer",0
2020,2,3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer",37
2020,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer",30
2020,2,3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer",64
2020,2,3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer",32
2020,2,3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer",81
2020,2,3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer",162
2020,2,4,"Les Corts",19,"les Corts","Contractes de lloguer",149
2020,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer",56
2020,2,4,"Les Corts",21,"Pedralbes","Contractes de lloguer",18
2020,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer",9
2020,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer",85
2020,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer",40
2020,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer",84
2020,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer",221
2020,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",139
2020,2,6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",55
2020,2,6,"Gràcia",29,"el Coll","Contractes de lloguer",19
2020,2,6,"Gràcia",30,"la Salut","Contractes de lloguer",37
2020,2,6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",307
2020,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",126
2020,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",85
2020,2,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",28
2020,2,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",128
2020,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",15
2020,2,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",70
2020,2,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",40
2020,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",22
2020,2,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",10
2020,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",12
2020,2,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",0
2020,2,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",61
2020,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",79
2020,2,8,"Nou Barris",45,"Porta","Contractes de lloguer",58
2020,2,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",34
2020,2,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",1
2020,2,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",50
2020,2,8,"Nou Barris",49,"Canyelles","Contractes de lloguer",4
2020,2,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",34
2020,2,8,"Nou Barris",51,"Verdun","Contractes de lloguer",33
2020,2,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",72
2020,2,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",12
2020,2,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",2
2020,2,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",8
2020,2,8,"Nou Barris",56,"Vallbona","Contractes de lloguer",1
2020,2,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",24
2020,2,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",1
2020,2,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",36
2020,2,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",135
2020,2,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",78
2020,2,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",37
2020,2,9,"Sant Andreu",63,"Navas","Contractes de lloguer",66
2020,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",172
2020,2,10,"Sant Martí",65,"el Clot","Contractes de lloguer",88
2020,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",42
2020,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",27
2020,2,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",115
2020,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",50
2020,2,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",34
2020,2,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",56
2020,2,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",47
2020,2,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",50
2020,2,99,"No consta",99,"No consta","Contractes de lloguer",227
2020,3,1,"Ciutat Vella",1,"el Raval","Contractes de lloguer",367
2020,3,1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer",203
2020,3,1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer",61
2020,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer",271
2020,3,2,"Eixample",5,"el Fort Pienc","Contractes de lloguer",258
2020,3,2,"Eixample",6,"la Sagrada Família","Contractes de lloguer",413
2020,3,2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer",451
2020,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer",433
2020,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer",457
2020,3,2,"Eixample",10,"Sant Antoni","Contractes de lloguer",283
2020,3,3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer",283
2020,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer",0
2020,3,3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer",90
2020,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer",82
2020,3,3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer",126
2020,3,3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer",90
2020,3,3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer",184
2020,3,3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer",334
2020,3,4,"Les Corts",19,"les Corts","Contractes de lloguer",330
2020,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer",147
2020,3,4,"Les Corts",21,"Pedralbes","Contractes de lloguer",60
2020,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer",29
2020,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer",190
2020,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer",105
2020,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer",197
2020,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer",360
2020,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",290
2020,3,6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",117
2020,3,6,"Gràcia",29,"el Coll","Contractes de lloguer",42
2020,3,6,"Gràcia",30,"la Salut","Contractes de lloguer",84
2020,3,6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",594
2020,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",245
2020,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",180
2020,3,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",63
2020,3,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",218
2020,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",26
2020,3,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",146
2020,3,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",69
2020,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",25
2020,3,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",18
2020,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",9
2020,3,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",3
2020,3,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",123
2020,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",134
2020,3,8,"Nou Barris",45,"Porta","Contractes de lloguer",116
2020,3,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",81
2020,3,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",0
2020,3,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",58
2020,3,8,"Nou Barris",49,"Canyelles","Contractes de lloguer",12
2020,3,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",52
2020,3,8,"Nou Barris",51,"Verdun","Contractes de lloguer",58
2020,3,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",124
2020,3,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",14
2020,3,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",4
2020,3,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",27
2020,3,8,"Nou Barris",56,"Vallbona","Contractes de lloguer",3
2020,3,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",34
2020,3,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",4
2020,3,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",42
2020,3,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",246
2020,3,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",131
2020,3,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",73
2020,3,9,"Sant Andreu",63,"Navas","Contractes de lloguer",122
2020,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",290
2020,3,10,"Sant Martí",65,"el Clot","Contractes de lloguer",149
2020,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",80
2020,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",63
2020,3,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",235
2020,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",91
2020,3,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",89
2020,3,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",107
2020,3,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",128
2020,3,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",103
2020,3,99,"No consta",99,"No consta","Contractes de lloguer",329
2020,4,1,"Ciutat Vella",1,"el Raval","Contractes de lloguer",405
2020,4,1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer",210
2020,4,1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer",87
2020,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer",321
2020,4,2,"Eixample",5,"el Fort Pienc","Contractes de lloguer",275
2020,4,2,"Eixample",6,"la Sagrada Família","Contractes de lloguer",440
2020,4,2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer",483
2020,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer",480
2020,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer",572
2020,4,2,"Eixample",10,"Sant Antoni","Contractes de lloguer",330
2020,4,3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer",312
2020,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer",1
2020,4,3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer",93
2020,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer",65
2020,4,3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer",133
2020,4,3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer",103
2020,4,3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer",210
2020,4,3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer",358
2020,4,4,"Les Corts",19,"les Corts","Contractes de lloguer",321
2020,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer",197
2020,4,4,"Les Corts",21,"Pedralbes","Contractes de lloguer",72
2020,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer",19
2020,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer",188
2020,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer",111
2020,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer",230
2020,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer",403
2020,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer",299
2020,4,6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer",142
2020,4,6,"Gràcia",29,"el Coll","Contractes de lloguer",47
2020,4,6,"Gràcia",30,"la Salut","Contractes de lloguer",70
2020,4,6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer",641
2020,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",300
2020,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",197
2020,4,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",56
2020,4,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",279
2020,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",29
2020,4,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",175
2020,4,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",65
2020,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",29
2020,4,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",28
2020,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",23
2020,4,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",4
2020,4,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",100
2020,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",122
2020,4,8,"Nou Barris",45,"Porta","Contractes de lloguer",111
2020,4,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",104
2020,4,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",2
2020,4,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",67
2020,4,8,"Nou Barris",49,"Canyelles","Contractes de lloguer",23
2020,4,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",73
2020,4,8,"Nou Barris",51,"Verdun","Contractes de lloguer",60
2020,4,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",129
2020,4,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",22
2020,4,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",3
2020,4,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",32
2020,4,8,"Nou Barris",56,"Vallbona","Contractes de lloguer",4
2020,4,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",37
2020,4,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",2
2020,4,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",43
2020,4,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",263
2020,4,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",148
2020,4,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",87
2020,4,9,"Sant Andreu",63,"Navas","Contractes de lloguer",148
2020,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",321
2020,4,10,"Sant Martí",65,"el Clot","Contractes de lloguer",166
2020,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",98
2020,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",61
2020,4,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",260
2020,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",90
2020,4,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",109
2020,4,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",105
2020,4,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",135
2020,4,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",98
2020,4,99,"No consta",99,"No consta","Contractes de lloguer",373
