"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Contractes","Nombre"
2019,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer",335
2019,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer",207
2019,4,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer",78
2019,4,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer",279
2019,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer",43
2019,4,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer",196
2019,4,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer",87
2019,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer",36
2019,4,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer",49
2019,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer",28
2019,4,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer",2
2019,4,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer",177
2019,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer",179
2019,4,8,"Nou Barris",45,"Porta","Contractes de lloguer",150
2019,4,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer",103
2019,4,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer",3
2019,4,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer",62
2019,4,8,"Nou Barris",49,"Canyelles","Contractes de lloguer",10
2019,4,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer",69
2019,4,8,"Nou Barris",51,"Verdun","Contractes de lloguer",63
2019,4,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer",139
2019,4,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer",32
2019,4,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer",4
2019,4,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer",32
2019,4,8,"Nou Barris",56,"Vallbona","Contractes de lloguer",3
2019,4,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer",35
2019,4,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer",3
2019,4,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer",43
2019,4,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer",313
2019,4,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer",180
2019,4,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer",79
2019,4,9,"Sant Andreu",63,"Navas","Contractes de lloguer",136
2019,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer",345
2019,4,10,"Sant Martí",65,"el Clot","Contractes de lloguer",168
2019,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer",100
2019,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer",77
2019,4,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer",253
2019,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer",82
2019,4,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer",114
2019,4,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer",112
2019,4,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer",110
2019,4,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer",89
2019,4,99,"No consta",99,"No consta","Contractes de lloguer",363
